Bus_Number;Bus_Type;PD_MW;QD_MVar;GS_MW;BS_MVar;BusArea;Vm;Va;BaseKV;LossZone;Vmax;Vmin;LAM_P;LAM_Q;MU_VMAX;MU_VMIN;Bus_Name;gis_x;gis_y
1030;1;0.00203;0.000802;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;08005N;6.800.342.347.333.650;22.681.722.842.643.400
1031;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;08005H;6.800.342.347.333.650;22.681.722.842.643.400
1032;1;0.07915499999999999;0.031284;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;08012N;6.800.342.347.333.650;22.681.722.842.643.400
1033;1;0.01759;0.006952;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;08014N;6.767.000.642.279.590;22.959.218.995.161.400
1034;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;08014H;6.767.000.642.279.590;22.959.218.995.161.400
1035;1;0.074419;0.029412;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01012N;6.767.000.642.279.590;22.959.218.995.161.400
1036;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01012H;6.767.000.642.279.590;22.959.218.995.161.400
1037;1;0.011501;0.004546;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01050N;6.763.521.770.616.280;22.933.783.994.429.100
1038;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01050H;6.763.521.770.616.280;22.933.783.994.429.100
1039;1;0.07374299999999999;0.029144999999999997;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01017N;675.447.095.205.931;22.914.979.047.663.300
1040;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01017H;675.447.095.205.931;22.914.979.047.663.300
1041;1;0.052770000000000004;0.020856;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01045N;6.756.700.338.828.410;22.904.242.178.756.700
1042;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01045H;6.756.700.338.828.410;22.904.242.178.756.700
1043;1;0.10486400000000001;0.041444999999999996;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01028N-1;6.755.389.432.546.730;22.889.796.907.044.300
1044;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01028H;6.755.389.432.546.730;22.889.796.907.044.300
1045;1;0.28;0.11066300000000001;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01063N;6.757.284.176.150.240;22.840.461.352.325.900
1046;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01063H;6.757.284.176.150.240;22.840.461.352.325.900
1047;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;09093H-31;682.159.244.827.738;2.261.584.046.656.350
1048;1;2.376;0.939055;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;09093H-11;682.159.244.827.738;2.261.584.046.656.350
1049;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;09093H-12;682.159.244.827.738;2.261.584.046.656.350
1050;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;09093H-1;682.159.244.827.738;2.261.584.046.656.350
1051;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;09093H-32;682.159.244.827.738;2.261.584.046.656.350
1052;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;09093H-3;682.159.244.827.738;2.261.584.046.656.350
1053;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00300H-12;6.820.786.232.809.670;22.660.447.809.268.700
1054;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00300H-15;6.820.786.232.809.670;22.660.447.809.268.700
1055;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;K1521;6.829.369.551.398.090;2.263.901.804.450.840
1056;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;K1518;6.829.369.551.398.090;2.263.901.804.450.840
1057;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;K1517;6.829.369.551.398.090;2.263.901.804.450.840
1058;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;K1513;6.832.018.707.872.360;22.633.181.129.535.100
1059;1;0.062918;0.024867;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04003N;6.774.874.396.202.880;22.679.963.823.891.800
1060;1;0.005412;0.002139;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04010N;6.776.612.974.530.900;2.295.220.415.334.030
1061;1;0.016913;0.006684999999999999;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04006N;6.776.612.974.530.900;2.295.220.415.334.030
1062;1;0.008795;0.003476;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;03012N;6.834.461.300.076.610;22.558.415.544.067.600
1063;1;0.012853999999999999;0.0050799999999999994;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04016N;6.817.122.345.604.610;22.756.072.531.346.000
1064;1;0.010825;0.004278;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04015N;6.817.122.345.604.610;22.756.072.531.346.000
1065;1;0.191461;0.07567;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;03011N;6.807.163.110.839.380;22.744.140.581.219.200
1066;1;0.167105;0.066044;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;03013N;6.807.163.110.839.380;22.744.140.581.219.200
1067;1;0.000677;0.000267;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;03015N;6.844.677.023.535.590;22.607.021.812.731.500
1068;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;03002H;6.845.817.387.715.160;22.416.079.088.811.500
1069;1;0.039238999999999996;0.015508000000000001;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;03007N;6.845.817.387.715.160;22.416.079.088.811.500
1070;1;0.028415;0.01123;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;03008N;6.845.817.387.715.160;22.416.079.088.811.500
1071;1;0.043298;0.017113;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;03009N;6.842.461.708.986.590;22.549.926.806.368.800
1072;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07017H;6.821.133.806.609.240;22.837.061.628.296.700
1073;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07018H;6.817.122.345.604.610;22.756.072.531.346.000
1074;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07004H;6.816.437.180.689.180;2.242.478.510.831.650
1075;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K473;68.218.573.669.626;22.596.233.295.876.500
1076;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H-380;6.812.999.868.834.050;2.259.581.205.702.630
1077;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H-371;677.175.872.975.912;22.646.287.226.380.300
1078;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00265H;6.824.749.632.348.980;2.278.147.331.178.890
1079;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K3792;6.824.463.567.253.350;22.612.909.743.952.700
1080;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09067H2;6.817.668.508.832.780;22.508.739.478.316.100
1081;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K2547;6.817.122.345.604.610;22.756.072.531.346.000
1082;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01058H;6.772.059.709.149.700;2.262.295.748.442.970
1083;1;0.90735;0.358607;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00210H-2;6.818.301.791.024.800;22.759.493.124.800.500
1084;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K2555;6.769.366.362.863.460;22.774.308.882.629.100
1085;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01067H;6.770.845.129.858.920;22.726.505.416.063.200
1086;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K2580;6.774.874.396.202.880;22.679.963.823.891.800
1087;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K2557;6.820.587.285.962.730;22.713.190.912.799.500
1088;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K2556;6.820.587.285.962.730;22.713.190.912.799.500
1089;1;0.150402;0.059442999999999996;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00221N-2;6.820.587.285.962.730;22.713.190.912.799.500
1090;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01021H-1;6.782.652.958.464.060;22.891.779.562.539.700
1091;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00390H-1;6.817.638.852.122.630;22.705.920.050.499.200
1092;1;0.121777;0.048129000000000005;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07029N;6.820.364.719.221.150;22.730.466.898.823.300
1093;1;0.16101600000000002;0.063638;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00280N-1;6.820.364.719.221.150;22.730.466.898.823.300
1094;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;K1010;6.845.817.387.715.160;22.416.079.088.811.500
1095;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;K1009;6.856.212.779.958.060;2.298.277.146.925.590
1096;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00098H-5;6.845.817.387.715.160;22.416.079.088.811.500
1097;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01070H;6.771.668.921.022.190;22.667.420.813.581.700
1098;1;0.1;0.039523;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01070N;6.771.668.921.022.190;22.667.420.813.581.700
1099;1;0.33826999999999996;0.133693;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01032N-2;6.786.607.792.442.560;22.657.542.220.449.300
1100;1;0.0;0.0;0.00104473;0.277016;8;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H-60;6.791.639.773.861.910;22.583.165.306.131.900
1101;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H-202;682.672.702.489.893;22.650.596.572.529.100
1102;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H.212;677.175.872.975.912;22.646.287.226.380.300
1103;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00300H-140;6.820.786.232.809.670;22.660.447.809.268.700
1104;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01001N-2;6.785.139.818.329.060;22.639.278.385.749.800
1105;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07014H-1;6.762.509.748.147.550;2.275.684.028.992.890
1106;1;0.138;0.054541;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;03098H-1;6.813.141.913.416.040;2.254.237.929.027.370
1107;1;0.173871;0.068718;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;08016N;6.800.342.347.333.650;22.681.722.842.643.400
1108;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;08016H;6.800.342.347.333.650;22.681.722.842.643.400
1109;1;0.006089;0.0024059999999999997;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;08018N;6.787.446.720.321.810;22.680.365.514.029.100
1110;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;08018H;6.787.446.720.321.810;22.680.365.514.029.100
1111;1;0.122454;0.048397;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;08011N;6.807.163.110.839.380;22.744.140.581.219.200
1112;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;08011H;6.807.163.110.839.380;22.744.140.581.219.200
1113;1;0.055476;0.021925999999999998;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;08023N;6.824.463.567.253.350;22.612.909.743.952.700
1114;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;08023H;6.824.463.567.253.350;22.612.909.743.952.700
1115;1;0.014207;0.005615;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;08017N;6.787.446.720.321.810;22.680.365.514.029.100
1116;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;08017H;6.787.446.720.321.810;22.680.365.514.029.100
1117;1;0.10554000000000001;0.041712;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;08022N;6.807.163.110.839.380;22.744.140.581.219.200
1118;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;08022H;6.807.163.110.839.380;22.744.140.581.219.200
1119;1;0.006089;0.0024059999999999997;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;08007N;6.770.271.356.315.680;22.783.776.926.505.500
1120;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;08007H;6.770.271.356.315.680;22.783.776.926.505.500
1121;1;0.33826999999999996;0.133693;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01055N;6.770.271.356.315.680;22.783.776.926.505.500
1122;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01055H;6.770.271.356.315.680;22.783.776.926.505.500
1123;1;0.049387;0.019518999999999998;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01013N;6.773.656.763.588.500;2.293.111.553.126.610
1124;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01013H;6.773.656.763.588.500;2.293.111.553.126.610
1125;1;0.138691;0.054814;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01044N-2;677.007.021.890.495;22.797.495.102.226.700
1126;1;0.14275;0.056417999999999996;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01044N-1;677.007.021.890.495;22.797.495.102.226.700
1127;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01044H;677.007.021.890.495;22.797.495.102.226.700
1128;1;0.07306599999999999;0.028877999999999997;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01038N-2;676.078.420.257.304;22.795.828.771.957.700
1129;1;0.07509600000000001;0.02968;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01038N-1;676.078.420.257.304;22.795.828.771.957.700
1130;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01038H-1;676.078.420.257.304;22.795.828.771.957.700
1131;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;09053H;6.797.260.417.583.570;22.603.448.090.054.900
1132;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09074N-2;6.792.887.185.829.980;22.632.444.227.066.200
1133;1;0.202285;0.079948;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09074N-1;6.792.887.185.829.980;22.632.444.227.066.200
1134;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;09074H;6.792.887.185.829.980;22.632.444.227.066.200
1135;1;0.10486400000000001;0.041444999999999996;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09086N-2;6.797.877.334.538.410;2.261.616.814.132.340
1136;1;0.10486400000000001;0.041444999999999996;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09086N-1;6.797.877.334.538.410;2.261.616.814.132.340
1137;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;09086H;6.797.877.334.538.410;2.261.616.814.132.340
1138;1;0.21581599999999998;0.085296;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09050N-1;679.945.712.602.269;22.646.034.815.960.000
1139;1;0.261144;0.10321099999999998;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09020N-2;680.639.133.225.154;2.258.406.617.350.480
1140;1;0.260468;0.102943;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09020N-1;680.639.133.225.154;2.258.406.617.350.480
1141;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;09020H;680.639.133.225.154;2.258.406.617.350.480
1142;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00410H-2;6.814.760.860.728.190;22.715.094.400.637.200
1143;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00400H-2;6.816.922.096.233.210;2.267.242.598.161.880
1144;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00400H-1;6.816.922.096.233.210;2.267.242.598.161.880
1145;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00220H-2A;6.821.966.457.141.490;22.743.521.083.660.900
1146;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00220H-1A;6.821.966.457.141.490;22.743.521.083.660.900
1147;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00220H-2B;6.821.966.457.141.490;22.743.521.083.660.900
1148;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00220H-1B;6.821.966.457.141.490;22.743.521.083.660.900
1149;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00300H-13;6.820.786.232.809.670;22.660.447.809.268.700
1150;1;0.149515;0.059092;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04002N-2;6.807.163.110.839.380;22.744.140.581.219.200
1151;1;0.149515;0.059092;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04002N-1;6.807.163.110.839.380;22.744.140.581.219.200
1152;1;0.112982;0.044653;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04019N-2;6.807.163.110.839.380;22.744.140.581.219.200
1153;1;0.112982;0.044653;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04019N-1;6.807.163.110.839.380;22.744.140.581.219.200
1154;1;0.051417;0.020321000000000002;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04008N;6.763.858.215.891.060;22.782.292.576.726.100
1155;1;0.026385000000000002;0.010428;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04011N-2;6.763.858.215.891.060;22.782.292.576.726.100
1156;1;0.026385000000000002;0.010428;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04011N-1;6.763.858.215.891.060;22.782.292.576.726.100
1157;1;0.12516;0.049466;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04005N;6.807.163.110.839.380;22.744.140.581.219.200
1158;1;0.186725;0.073798;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04014N;6.787.446.720.321.810;22.680.365.514.029.100
1159;1;0.07306599999999999;0.028877999999999997;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04013N;6.807.163.110.839.380;22.744.140.581.219.200
1160;1;0.118394;0.046792;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04007N;6.807.163.110.839.380;22.744.140.581.219.200
1161;1;0.143426;0.056686;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04020N;6.786.569.817.997.360;2.268.987.266.117.180
1162;1;0.19484300000000002;0.077007;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04017N-2;6.807.163.110.839.380;22.744.140.581.219.200
1163;1;0.19484300000000002;0.077007;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;04017N-1;6.807.163.110.839.380;22.744.140.581.219.200
1164;1;0.05074;0.020054;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;03018N-2;6.807.163.110.839.380;22.744.140.581.219.200
1165;1;0.05074;0.020054;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;03018N-1;6.845.817.387.715.160;22.416.079.088.811.500
1166;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;10.210;6.807.163.110.839.380;22.744.140.581.219.200
1167;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;10.211;6.807.163.110.839.380;22.744.140.581.219.200
1168;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07011H;6.812.999.868.834.050;2.259.581.205.702.630
1169;1;0.15830999999999998;0.062568;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07011N;6.812.999.868.834.050;2.259.581.205.702.630
1170;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07012H-1;6.762.509.748.147.550;2.275.684.028.992.890
1171;1;0.16101600000000002;0.063638;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07012N-1;6.762.509.748.147.550;2.275.684.028.992.890
1172;1;0.159663;0.06310299999999999;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07012N-2;6.762.509.748.147.550;2.275.684.028.992.890
1173;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07013H;6.813.466.850.221.300;22.926.756.264.190.000
1174;1;0.291588;0.11524300000000001;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07013N-1;6.813.466.850.221.300;22.926.756.264.190.000
1175;1;0.294294;0.11631300000000001;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07013N-2;6.813.466.850.221.300;22.926.756.264.190.000
1176;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07014H;6.821.133.806.609.240;22.837.061.628.296.700
1177;1;0.12312999999999999;0.048664;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07018N-1;6.817.122.345.604.610;22.756.072.531.346.000
1178;1;0.225964;0.08930700000000001;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07017N-2;6.821.133.806.609.240;22.837.061.628.296.700
1179;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07019H;6.816.437.180.689.180;2.242.478.510.831.650
1180;1;0.026385000000000002;0.010428;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07019N;6.816.437.180.689.180;2.242.478.510.831.650
1181;1;0.113659;0.044920999999999996;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07014N-1;6.821.133.806.609.240;22.837.061.628.296.700
1182;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07016H;6.816.437.180.689.180;2.242.478.510.831.650
1183;1;0.061564999999999995;0.024332;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07016N;6.816.437.180.689.180;2.242.478.510.831.650
1184;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H-310;677.754.617.674.861;2.294.890.591.308.770
1185;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;K1506;6.820.786.232.809.670;22.660.447.809.268.700
1186;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;04009H;6.817.122.345.604.610;22.756.072.531.346.000
1187;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00125h;6.834.243.055.894.130;22.927.967.616.954.400
1188;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K3993;6.762.509.748.147.550;2.275.684.028.992.890
1189;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;01049H-T1;6.773.331.060.386.220;2.268.458.076.254.610
1190;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;K3996;6.820.631.413.609.640;2.264.317.598.749.360
1191;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K1001;6.819.461.396.224.010;22.596.070.455.288.300
1192;1;0.239972;0.0948432;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00120N;6.834.252.023.139.370;22.805.758.373.540.200
1193;1;0.006693000000000001;0.0028510000000000002;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01068N.1;6.769.366.362.863.460;22.774.308.882.629.100
1194;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;01068H-SS1;6.769.366.362.863.460;22.774.308.882.629.100
1195;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K754;674.668.205.545.284;22.978.099.581.288.900
1196;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K2559;6.809.157.388.437.260;2.261.761.022.538.510
1197;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K2558;6.820.587.285.962.730;22.713.190.912.799.500
1198;1;0.018267;0.007219;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;05032N;68.218.573.669.626;22.596.233.295.876.500
1199;1;0.11501199999999999;0.045456;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00305N;6.827.824.074.216.220;22.563.471.835.272.600
1200;1;0.15424200000000002;0.06096030000000001;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00221N-1;6.820.587.285.962.730;22.713.190.912.799.500
1201;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01057H-215;6.774.874.396.202.880;22.679.963.823.891.800
1202;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;N..1813625;682.159.244.827.738;2.261.584.046.656.350
1203;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;M-101;6.815.417.360.093.520;22.604.268.591.617.900
